City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
480,Kristiinankaupunki,FI,62.2743,21.376,23.41,83,22,5.86,few clouds
481,Wang Saphung,TH,17.301,101.7685,71.62,68,75,0.0,broken clouds
482,Micheweni,TZ,-4.9667,39.8333,80.15,80,15,2.46,few clouds
483,Aykhal,RU,66.0,111.5,8.78,91,91,6.22,light snow
484,Miranda De Ebro,ES,42.6865,-2.947,36.99,97,82,6.17,snow
485,Norman Wells,CA,65.282,-126.8329,-2.16,46,0,2.3,clear sky
486,Tawang,IN,27.5833,91.8667,56.73,68,33,4.59,scattered clouds
487,Sitio Novo Do Tocantins,BR,-5.5183,-47.4611,72.5,98,100,2.71,overcast clouds
488,Morondava,MG,-20.2833,44.2833,74.34,81,0,5.95,clear sky
489,Sandata,RU,46.2708,41.7583,56.77,54,96,10.29,overcast clouds
490,Srandakan,ID,-7.9386,110.2506,80.37,72,99,1.66,overcast clouds
491,Yerbogachen,RU,61.2767,108.0108,18.81,77,7,14.18,clear sky
492,Saint Anthony,US,45.0205,-93.218,38.1,83,100,6.91,overcast clouds
493,Aracati,BR,-4.5617,-37.7697,76.75,88,98,5.57,moderate rain
494,Opuwo,NA,-18.0607,13.84,68.97,79,31,1.81,light rain
495,Lima Duarte,BR,-21.8425,-43.7931,64.38,98,97,2.48,overcast clouds
496,Uaua,BR,-9.8414,-39.4817,72.73,83,99,9.78,overcast clouds
497,Chingirlau,KZ,51.095,54.0814,46.24,63,100,14.25,overcast clouds
498,Cilegon,ID,-6.0174,106.0538,84.83,68,68,8.77,broken clouds
499,Morant Bay,JM,17.8815,-76.4093,80.22,86,6,9.44,clear sky
500,Gbarnga,LR,6.9956,-9.4722,72.34,98,100,1.77,overcast clouds
501,Bouar,CF,5.934,15.596,64.71,94,98,5.1,overcast clouds
502,Vostok,RU,46.4856,135.8833,32.27,78,60,10.96,broken clouds
503,Santa Cruz,BO,-17.8,-63.1667,63.86,63,75,5.75,broken clouds
504,Puerto Del Rosario,ES,28.5004,-13.8627,64.15,63,100,12.66,overcast clouds
505,Yantarnyy,RU,54.8717,19.9381,33.66,63,100,25.99,overcast clouds
506,Yataity Del Norte,PY,-24.8333,-56.35,59.72,91,24,2.37,few clouds
507,Pandan,PH,14.0453,124.1694,83.25,67,89,13.58,overcast clouds
508,Makakilo City,US,21.3469,-158.0858,77.32,70,75,13.8,light rain
509,Busing,PH,13.1514,122.9714,83.61,58,32,3.2,scattered clouds
510,Gigmoto,PH,13.7796,124.39,83.75,68,44,13.02,scattered clouds
511,Tizimin,MX,21.15,-88.15,77.67,80,63,10.67,broken clouds
512,Odweyne,SO,9.4092,45.064,68.45,70,0,5.79,clear sky
513,San Quintin,MX,30.4833,-115.95,59.97,76,8,6.89,clear sky
514,Tromso,NO,69.6496,18.957,28.42,86,100,20.71,light shower snow
515,Noyabrsk,RU,63.1994,75.4507,18.23,95,87,9.48,overcast clouds
516,Balkanabat,TM,39.5108,54.3671,64.6,32,13,12.41,few clouds
517,Atar,MR,20.5169,-13.0499,73.31,18,0,5.21,clear sky
518,Taoudenni,ML,22.6783,-3.9836,76.06,8,0,5.3,clear sky
519,Buala,SB,-8.145,159.5921,81.5,82,87,10.29,light rain
520,Nanga Eboko,CM,4.6833,12.3667,70.65,87,100,4.83,overcast clouds
521,Pevek,RU,69.7008,170.3133,-3.87,88,100,2.35,overcast clouds
522,Gold Coast,AU,-28.0,153.4333,81.77,80,40,10.36,scattered clouds
523,Egvekinot,RU,66.3167,-179.1667,11.75,83,100,9.73,overcast clouds
524,Matamoros,MX,25.5333,-103.25,82.51,8,75,4.61,broken clouds
525,Umm Lajj,SA,25.0213,37.2685,76.8,47,19,1.12,few clouds
526,Dilla,ET,6.41,38.31,61.47,71,37,5.44,scattered clouds
527,Bloemfontein,ZA,-29.1211,26.214,51.28,93,3,1.14,clear sky
528,Khudumelapye,BW,-23.8833,24.75,67.37,46,10,6.73,clear sky
529,Long,TH,18.0761,99.8326,83.3,63,94,3.04,overcast clouds
530,Eyl,SO,7.9803,49.8164,76.8,85,22,7.87,few clouds
531,Amapa,BR,1.0,-52.0,71.56,99,95,1.92,overcast clouds
532,Bria,CF,6.5423,21.9863,72.95,65,100,3.8,overcast clouds
533,Akropong,GH,5.9746,-0.0854,77.95,84,100,5.61,overcast clouds
534,Pelym,RU,61.0108,61.9978,19.74,80,7,4.47,clear sky
535,Santa Rosa,PH,14.3122,121.1114,89.11,62,76,17.18,broken clouds
536,Pangkalanbuun,ID,-2.6833,111.6167,92.41,50,87,1.7,overcast clouds
537,Pundaguitan,PH,6.3711,126.1689,81.81,75,95,4.03,overcast clouds
538,Karratha,AU,-20.7377,116.8463,86.41,61,90,6.15,overcast clouds
539,Lander,US,42.833,-108.7307,47.21,45,0,5.75,clear sky
540,Verkhnevilyuysk,RU,63.4453,120.3167,21.69,82,100,6.64,overcast clouds
541,Hirara,JP,24.8,125.2833,68.27,77,75,21.85,broken clouds
542,Pechora,RU,65.1472,57.2244,6.19,99,84,4.32,broken clouds
543,Sale,MA,34.0389,-6.8166,51.75,100,20,0.0,few clouds
544,Belyy Yar,RU,53.6039,91.3903,44.49,50,0,13.42,clear sky
545,Erzurum,TR,40.0,41.5,24.48,77,63,4.43,broken clouds
546,Comodoro Rivadavia,AR,-45.8667,-67.5,69.66,21,0,9.22,clear sky
547,Futtsu,JP,35.3053,139.8186,53.11,48,100,2.46,overcast clouds
548,Manggar,ID,-2.8833,108.2667,86.36,62,100,1.74,overcast clouds
549,Aubenas,FR,44.6201,4.3899,38.16,65,94,15.84,overcast clouds
550,Andenes,NO,69.3143,16.1194,31.98,93,75,23.02,light intensity drizzle
551,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,74.41,81,19,1.68,few clouds
552,Keffi,NG,8.8486,7.8736,79.14,66,68,3.29,broken clouds
553,Tubuala,PA,9.5167,-79.0333,79.86,84,100,10.56,overcast clouds
554,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,54.7,71,0,4.74,clear sky
555,Coquimbo,CL,-29.9533,-71.3436,56.93,88,100,3.44,overcast clouds
556,Rayagada,IN,19.1667,83.4167,90.32,46,19,3.18,few clouds
557,Krasnomayskiy,RU,57.6194,34.4099,21.92,92,96,7.45,overcast clouds
558,Port Arthur,CN,38.8,121.2667,53.82,55,67,10.11,broken clouds
559,Lagoa,PT,39.05,-27.9833,56.95,73,100,20.13,overcast clouds
560,Homer,US,59.6425,-151.5483,39.09,80,40,9.22,light rain
561,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.16,89,3,1.66,clear sky
562,Tindwari,IN,25.6167,80.5333,88.32,9,0,3.6,clear sky
563,Kajaani,FI,64.2273,27.7285,6.85,78,0,2.3,clear sky
564,Muros,ES,42.7762,-9.0603,36.84,88,9,10.76,clear sky
565,Vestmanna,FO,62.1564,-7.1664,32.92,80,75,8.05,broken clouds
566,Bilma,NE,18.6853,12.9164,76.59,4,5,5.57,clear sky
567,Hervey Bay,AU,-25.2986,152.8535,78.13,59,5,7.18,clear sky
568,Talcahuano,CL,-36.7167,-73.1167,56.88,88,0,10.36,clear sky
569,Haines Junction,CA,60.7522,-137.5108,31.95,55,100,4.61,overcast clouds
570,Yumen,CN,40.2833,97.2,49.5,15,0,10.42,clear sky
571,Itaberaba,BR,-12.5275,-40.3069,68.88,96,0,1.07,clear sky
572,Grimshaw,CA,56.1834,-117.6027,35.22,80,100,3.44,overcast clouds
573,Price,US,39.5994,-110.8107,53.11,22,0,5.75,clear sky
574,Spencer,US,43.1414,-95.1444,43.56,69,100,6.02,overcast clouds
575,Soderhamn,SE,61.3037,17.0592,24.71,77,23,4.81,few clouds
576,Tamandare,BR,-8.7597,-35.1047,77.61,82,98,3.24,overcast clouds
577,Rawlins,US,41.7911,-107.2387,46.29,21,0,14.97,clear sky
578,Tokur,RU,53.1333,132.9,28.11,78,100,11.18,overcast clouds
579,Tabory,RU,58.5198,64.5495,24.3,91,100,3.49,overcast clouds
580,Shache,CN,38.4167,77.2406,57.96,35,91,5.46,overcast clouds
581,Kununurra,AU,-15.7667,128.7333,93.18,27,35,9.22,scattered clouds
582,Mareeba,AU,-17.0,145.4333,84.49,59,70,5.86,light rain
583,Northbrook,US,42.1275,-87.8289,38.34,76,0,6.91,clear sky
584,Kapit,MY,2.0167,112.9333,90.54,55,21,1.95,few clouds
585,Kroya,ID,-7.6331,109.2461,85.05,65,83,2.24,broken clouds
586,Vanderhoof,CA,54.0166,-124.0198,36.93,68,99,7.96,overcast clouds
587,Havre,FR,49.5833,0.3333,34.2,86,40,10.36,light snow
588,Rapar,IN,23.5667,70.6333,83.23,43,3,8.23,clear sky
589,Xai-Xai,MZ,-25.0519,33.6442,71.42,80,15,4.61,few clouds
590,Say,NE,13.1007,2.3689,86.56,9,99,3.94,overcast clouds
591,Nhulunbuy,AU,-12.2333,136.7667,90.21,48,73,5.75,broken clouds
592,Ucluelet,CA,48.9329,-125.5528,46.09,86,100,1.01,overcast clouds
593,Malindi,KE,-3.2175,40.1191,79.68,82,5,5.97,clear sky
594,Aksarka,RU,66.5606,67.7975,9.25,88,63,9.75,broken clouds
595,Mirnyy,RU,62.5353,113.9611,21.24,45,73,11.01,broken clouds
596,Uchaly,RU,54.2996,59.4521,39.52,92,100,16.22,overcast clouds
597,Kungurtug,RU,50.5994,97.5228,31.89,55,98,1.81,overcast clouds
598,Tipp City,US,39.9584,-84.1722,36.84,78,75,0.0,broken clouds
599,Wewak,PG,-3.5534,143.6268,81.0,81,100,3.89,overcast clouds
600,Bantry,IE,51.6833,-9.45,39.78,80,100,6.44,overcast clouds
601,Livingston,GB,55.9029,-3.5226,37.2,90,100,3.44,overcast clouds
602,Kalmar,SE,56.6616,16.3616,29.97,85,20,7.0,few clouds
603,Mudu,CN,31.252,120.5118,54.01,39,82,4.92,broken clouds
604,Ler,SS,8.3018,30.1418,87.82,28,99,2.1,overcast clouds
605,Atambua,ID,-9.1061,124.8925,82.83,58,54,2.64,broken clouds
606,Puerto Leguizamo,CO,-0.1934,-74.7819,71.15,99,60,2.73,broken clouds
607,Ambilobe,MG,-13.2,49.05,71.73,95,45,2.66,scattered clouds
608,Sept-Iles,CA,50.2001,-66.3821,32.52,96,100,2.3,overcast clouds
609,Kholodnyy,RU,62.7167,147.95,11.1,68,92,4.32,overcast clouds
610,Elmina,GH,5.0898,-1.348,78.19,83,100,7.81,overcast clouds
611,Dukat,RU,62.55,155.55,3.78,87,100,6.53,overcast clouds
612,Bestobe,KZ,52.4994,73.0975,34.09,79,44,13.09,scattered clouds
613,Bonham,US,33.5773,-96.1783,63.07,53,0,8.05,clear sky
614,Sibu,MY,2.3,111.8167,84.51,74,20,3.44,few clouds
615,Roma,US,43.2128,-75.4557,34.95,73,100,19.57,overcast clouds
616,Zhuanghe,CN,39.7008,122.9911,51.44,33,29,9.04,scattered clouds
617,Las Palmas,ES,28.4204,-14.0131,61.59,63,100,12.66,overcast clouds
618,Villa Guerrero,MX,18.8667,-99.65,77.27,31,100,5.57,overcast clouds
619,Presidente Dutra,BR,-5.29,-44.49,72.79,98,100,1.54,overcast clouds
620,Fayetteville,US,35.0527,-78.8784,61.02,36,0,9.22,clear sky
621,Kyra,RU,49.5776,111.9753,43.39,33,100,3.29,overcast clouds
622,Emba,KZ,48.8264,58.1442,35.13,79,100,6.53,overcast clouds
623,Obigarm,TJ,38.7173,69.7088,50.63,53,97,5.84,overcast clouds
624,Kaspiysk,RU,42.8816,47.6392,35.78,100,40,4.47,fog
625,Lubango,AO,-14.9172,13.4925,60.87,95,100,1.48,light rain
626,Teya,RU,60.3778,92.6267,22.21,84,100,1.92,overcast clouds
627,Nipawin,CA,53.3668,-104.0009,26.64,74,100,16.11,overcast clouds
628,Parabel,RU,58.6978,81.4825,26.15,93,97,0.76,overcast clouds
629,Wakkanai,JP,45.4094,141.6739,39.18,48,20,20.71,few clouds
630,Torbat-E Jam,IR,35.244,60.6225,57.52,28,0,4.5,clear sky
631,Baoning,CN,25.3378,110.026,53.46,82,40,6.71,scattered clouds
632,Tazovskiy,RU,67.4667,78.7,4.69,96,82,8.03,broken clouds
633,Nytva,RU,57.9404,55.334,17.49,88,100,6.24,overcast clouds
634,Tonaya,MX,19.7833,-103.9667,70.43,42,100,2.13,overcast clouds
635,Vestmannaeyjar,IS,63.4427,-20.2734,43.29,78,100,6.35,overcast clouds
636,Savannakhet,LA,16.566,104.751,68.02,77,75,4.61,broken clouds
637,Yar-Sale,RU,66.8333,70.8333,8.08,89,45,11.77,scattered clouds
638,Altamira,BR,-3.2033,-52.2064,72.34,94,97,2.15,overcast clouds
639,Poshekhonye,RU,58.4993,39.1353,17.6,90,100,7.99,overcast clouds
640,The Valley,AI,18.217,-63.0578,78.66,79,6,21.94,clear sky
641,Antofagasta,CL,-23.65,-70.4,61.88,83,39,1.86,scattered clouds
642,Libenge,CD,3.65,18.6333,70.18,94,98,4.68,overcast clouds
643,Kaitangata,NZ,-46.2817,169.8464,64.2,55,0,9.55,clear sky
644,Walvis Bay,NA,-22.9575,14.5053,59.09,94,0,11.5,clear sky
645,Huilong,CN,31.8111,121.655,51.69,51,68,7.76,broken clouds
646,Nurota,UZ,40.5614,65.6886,57.97,37,100,4.83,overcast clouds
647,San Vicente,AR,-26.6167,-54.1333,54.12,99,4,2.51,clear sky
648,Novyy Urgal,RU,51.0736,132.5642,38.26,57,46,7.45,scattered clouds
649,Charters Towers,AU,-20.1,146.2667,88.34,40,70,13.44,broken clouds
650,Lokosovo,RU,61.1333,74.8167,13.08,97,100,7.25,overcast clouds
651,Kashi,CN,39.4547,75.9797,54.61,37,93,8.95,overcast clouds
652,Barra Do Garcas,BR,-15.89,-52.2567,69.44,97,20,5.32,few clouds
653,Semporna,MY,4.4818,118.6112,85.17,67,82,9.57,broken clouds
654,Morgan City,US,29.6994,-91.2068,62.6,77,0,4.61,clear sky
655,Karaton,ID,-6.3424,106.1045,84.83,66,57,5.1,broken clouds
656,Murgab,TM,37.4966,61.9714,60.91,28,0,5.5,clear sky
657,Trairi,BR,-3.2778,-39.2689,75.9,86,96,4.85,overcast clouds
658,Guider,CM,9.9342,13.9486,83.59,10,92,4.36,overcast clouds
659,Broadstairs,GB,51.3591,1.4394,39.58,71,79,8.99,broken clouds
660,Loandjili,CG,-4.7561,11.8578,80.71,94,75,2.3,broken clouds
661,Baracoa,CU,20.3467,-74.4958,75.13,88,30,5.01,scattered clouds
662,Salvador,SV,13.8333,-88.9167,75.06,71,60,2.01,broken clouds
663,Kirakira,SB,-10.4544,161.9205,84.56,67,100,6.22,overcast clouds
664,Aginskoye,RU,51.1,114.53,48.87,27,97,11.21,overcast clouds
665,Pocone,BR,-16.2567,-56.6228,64.83,75,100,2.26,overcast clouds
666,Nador,MA,35.174,-2.9287,57.45,72,0,9.22,clear sky
667,Belmonte,BR,-15.8631,-38.8828,77.18,82,9,5.1,clear sky
668,Kyabe,TD,9.4515,18.9449,84.56,14,95,4.92,overcast clouds
669,Sistranda,NO,63.7256,8.834,35.56,68,100,22.21,overcast clouds
670,Halden,NO,59.1226,11.3871,25.63,61,14,1.66,few clouds
671,Balkhash,KZ,46.844,74.9804,41.61,70,0,15.66,clear sky
672,Socorro,US,31.6546,-106.3033,75.49,15,0,6.91,clear sky
673,Karoi,ZW,-16.8099,29.6925,59.74,98,11,4.07,few clouds
674,Kuytun,RU,54.3419,101.5036,34.36,91,85,7.2,overcast clouds
675,Namatanai,PG,-3.6667,152.4333,75.63,91,100,1.97,moderate rain
676,Kolondieba,ML,11.0882,-6.8926,87.82,35,99,6.96,overcast clouds
677,Oussouye,SN,12.485,-16.5469,68.49,80,0,7.05,clear sky
678,Oistins,BB,13.0667,-59.5333,78.89,69,40,18.41,scattered clouds
679,Rio Grande,BR,-32.035,-52.0986,47.95,76,6,5.57,clear sky
680,Calbuco,CL,-41.768,-73.1273,52.81,93,24,7.07,few clouds
681,Boguchar,RU,49.9358,40.545,53.19,64,94,15.46,overcast clouds
682,Abatskoye,RU,56.2875,70.4555,22.73,94,100,4.45,overcast clouds
683,Puerto Narino,CO,-3.7703,-70.3831,72.54,99,100,4.61,overcast clouds
684,Rognan,NO,67.0953,15.3878,32.14,91,100,8.77,light snow
685,Meulaboh,ID,4.1363,96.1285,81.28,78,100,2.06,overcast clouds
686,Sao Borja,BR,-28.6606,-56.0044,55.94,74,0,8.19,clear sky
687,Kijang,KR,35.2442,129.2139,56.93,48,9,5.88,clear sky
688,Sahuaripa,MX,29.05,-109.2333,67.86,24,0,6.93,clear sky
689,Saint-Jean-De-La-Ruelle,FR,47.9113,1.8648,35.91,78,75,12.66,broken clouds
690,Aden,YE,12.7794,45.0367,79.95,73,0,9.13,clear sky
691,Abilene,US,32.4487,-99.7331,77.22,24,40,16.11,scattered clouds
692,Gamba,GA,-2.65,10.0,74.64,93,100,6.44,light rain
693,Delano,US,35.7688,-119.247,72.18,37,0,5.75,clear sky
694,Peniche,PT,39.3558,-9.3811,47.1,78,20,11.27,few clouds
695,Kemijarvi,FI,66.7131,27.4306,17.96,91,100,8.66,overcast clouds
696,Raton,US,36.9034,-104.4391,43.14,66,0,6.91,clear sky
697,Ozernovskiy,RU,51.5,156.5167,27.77,74,100,25.1,light snow
698,Chengde,CN,40.9725,117.9361,53.28,22,0,5.5,clear sky
699,Scottsbluff,US,41.8666,-103.6672,44.29,55,0,10.36,clear sky
700,Tuatapere,NZ,-46.1333,167.6833,61.74,65,1,7.47,clear sky
701,Maryville,US,35.7565,-83.9705,48.4,65,0,4.61,clear sky
702,Kiama,AU,-34.6833,150.8667,69.01,71,99,8.01,overcast clouds
703,Bridlington,GB,54.0831,-0.1919,36.01,90,98,5.99,overcast clouds
704,Fairbanks,US,64.8378,-147.7164,22.96,35,100,19.57,overcast clouds
705,Maracacume,BR,-2.0428,-45.9592,72.59,99,100,2.98,overcast clouds
706,Gorom-Gorom,BF,14.4439,-0.2361,82.72,9,86,8.01,overcast clouds
707,Nanae,JP,41.8833,140.6833,48.43,37,40,16.11,scattered clouds
708,Barranca,PE,-10.75,-77.7667,69.06,82,89,7.74,overcast clouds
709,Berdigestyakh,RU,62.0989,126.6992,29.46,88,97,5.01,overcast clouds
710,Kihurio,TZ,-4.4667,38.0667,69.04,95,19,2.19,few clouds
711,Constitucion,CL,-35.3333,-72.4167,55.58,87,2,12.57,clear sky
712,Najran,SA,17.4924,44.1277,59.65,20,8,1.52,clear sky
713,Cobija,BO,-11.0267,-68.7692,60.24,79,100,3.94,overcast clouds
714,Mantua,IT,45.1667,10.7833,47.44,75,100,1.01,overcast clouds
715,Bannu,PK,32.9854,70.6027,81.88,11,0,1.48,clear sky
716,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.36,93,100,17.27,overcast clouds
717,Cosala,MX,24.4125,-106.6908,65.61,67,28,1.88,scattered clouds
718,Muisne,EC,0.6,-80.0333,76.37,86,94,1.63,overcast clouds
719,Gari,RU,59.4307,62.3497,16.48,92,94,1.12,overcast clouds
720,Kohtla-Jarve,EE,59.3986,27.2731,24.58,80,9,5.91,clear sky
721,Deogarh,IN,21.5333,84.7333,89.64,40,31,3.27,scattered clouds
